,Year,Quarter,Month,Day,% Units Market Share,% Units Market Share R12M
2191,2004,Qtr 4,December,31,0.0%,0.00%
2192,2005,Qtr 1,January,1,0.0%,0.00%
2193,2005,Qtr 1,January,2,0.0%,0.00%
2194,2005,Qtr 1,January,3,0.0%,0.00%
2195,2005,Qtr 1,January,4,0.0%,0.00%
2196,2005,Qtr 1,January,5,0.0%,0.00%
2197,2005,Qtr 1,January,6,0.0%,0.00%
2198,2005,Qtr 1,January,7,0.0%,0.00%
2199,2005,Qtr 1,January,8,0.0%,0.00%
2200,2005,Qtr 1,January,9,0.0%,0.00%
2201,2005,Qtr 1,January,10,0.0%,0.00%
2202,2005,Qtr 1,January,11,0.0%,0.00%
2203,2005,Qtr 1,January,12,0.0%,0.00%
2204,2005,Qtr 1,January,13,0.0%,0.00%
2205,2005,Qtr 1,January,14,0.0%,0.00%
2206,2005,Qtr 1,January,15,0.0%,0.00%
2207,2005,Qtr 1,January,16,0.0%,0.00%
2208,2005,Qtr 1,January,17,0.0%,0.00%
2209,2005,Qtr 1,January,18,0.0%,0.00%
2210,2005,Qtr 1,January,19,0.0%,0.00%
2211,2005,Qtr 1,January,20,0.0%,0.00%
2212,2005,Qtr 1,January,21,0.0%,0.00%
2213,2005,Qtr 1,January,22,0.0%,0.00%
2214,2005,Qtr 1,January,23,0.0%,0.00%
2215,2005,Qtr 1,January,24,0.0%,0.00%
2216,2005,Qtr 1,January,25,0.0%,0.00%
2217,2005,Qtr 1,January,26,0.0%,0.00%
2218,2005,Qtr 1,January,27,0.0%,0.00%
2219,2005,Qtr 1,January,28,0.0%,0.00%
2220,2005,Qtr 1,January,29,0.0%,0.00%
2221,2005,Qtr 1,January,30,0.0%,0.00%
2222,2005,Qtr 1,January,31,0.0%,0.00%
2223,2005,Qtr 1,February,1,0.0%,0.00%
2224,2005,Qtr 1,February,2,0.0%,0.00%
2225,2005,Qtr 1,February,3,0.0%,0.00%
2226,2005,Qtr 1,February,4,0.0%,0.00%
2227,2005,Qtr 1,February,5,0.0%,0.00%
2228,2005,Qtr 1,February,6,0.0%,0.00%
2229,2005,Qtr 1,February,7,0.0%,0.00%
2230,2005,Qtr 1,February,8,0.0%,0.00%
2231,2005,Qtr 1,February,9,0.0%,0.00%
2232,2005,Qtr 1,February,10,0.0%,0.00%
2233,2005,Qtr 1,February,11,0.0%,0.00%
2234,2005,Qtr 1,February,12,0.0%,0.00%
2235,2005,Qtr 1,February,13,0.0%,0.00%
2236,2005,Qtr 1,February,14,0.0%,0.00%
2237,2005,Qtr 1,February,15,0.0%,0.00%
2238,2005,Qtr 1,February,16,0.0%,0.00%
2239,2005,Qtr 1,February,17,0.0%,0.00%
2240,2005,Qtr 1,February,18,0.0%,0.00%
2241,2005,Qtr 1,February,19,0.0%,0.00%
2242,2005,Qtr 1,February,20,0.0%,0.00%
2243,2005,Qtr 1,February,21,0.0%,0.00%
2244,2005,Qtr 1,February,22,0.0%,0.00%
2245,2005,Qtr 1,February,23,0.0%,0.00%
2246,2005,Qtr 1,February,24,0.0%,0.00%
2247,2005,Qtr 1,February,25,0.0%,0.00%
2248,2005,Qtr 1,February,26,0.0%,0.00%
2249,2005,Qtr 1,February,27,0.0%,0.00%
2250,2005,Qtr 1,February,28,0.0%,0.00%
2251,2005,Qtr 1,March,1,0.0%,0.00%
2252,2005,Qtr 1,March,2,0.0%,0.00%
2253,2005,Qtr 1,March,3,0.0%,0.00%
2254,2005,Qtr 1,March,4,0.0%,0.00%
2255,2005,Qtr 1,March,5,0.0%,0.00%
2256,2005,Qtr 1,March,6,0.0%,0.00%
2257,2005,Qtr 1,March,7,0.0%,0.00%
2258,2005,Qtr 1,March,8,0.0%,0.00%
2259,2005,Qtr 1,March,9,0.0%,0.00%
2260,2005,Qtr 1,March,10,0.0%,0.00%
2261,2005,Qtr 1,March,11,0.0%,0.00%
2262,2005,Qtr 1,March,12,0.0%,0.00%
2263,2005,Qtr 1,March,13,0.0%,0.00%
2264,2005,Qtr 1,March,14,0.0%,0.00%
2265,2005,Qtr 1,March,15,0.0%,0.00%
2266,2005,Qtr 1,March,16,0.0%,0.00%
2267,2005,Qtr 1,March,17,0.0%,0.00%
2268,2005,Qtr 1,March,18,0.0%,0.00%
2269,2005,Qtr 1,March,19,0.0%,0.00%
2270,2005,Qtr 1,March,20,0.0%,0.00%
2271,2005,Qtr 1,March,21,0.0%,0.00%
2272,2005,Qtr 1,March,22,0.0%,0.00%
2273,2005,Qtr 1,March,23,0.0%,0.00%
2274,2005,Qtr 1,March,24,0.0%,0.00%
2275,2005,Qtr 1,March,25,0.0%,0.00%
2276,2005,Qtr 1,March,26,0.0%,0.00%
2277,2005,Qtr 1,March,27,0.0%,0.00%
2278,2005,Qtr 1,March,28,0.0%,0.00%
2279,2005,Qtr 1,March,29,0.0%,0.00%
2280,2005,Qtr 1,March,30,0.0%,0.00%
2281,2005,Qtr 1,March,31,0.0%,0.00%
2282,2005,Qtr 2,April,1,0.0%,0.00%
2283,2005,Qtr 2,April,2,0.0%,0.00%
2284,2005,Qtr 2,April,3,0.0%,0.00%
2285,2005,Qtr 2,April,4,0.0%,0.00%
2286,2005,Qtr 2,April,5,0.0%,0.00%
2287,2005,Qtr 2,April,6,0.0%,0.00%
2288,2005,Qtr 2,April,7,0.0%,0.00%
2289,2005,Qtr 2,April,8,0.0%,0.00%
2290,2005,Qtr 2,April,9,0.0%,0.00%
2291,2005,Qtr 2,April,10,0.0%,0.00%
2292,2005,Qtr 2,April,11,0.0%,0.00%
2293,2005,Qtr 2,April,12,0.0%,0.00%
2294,2005,Qtr 2,April,13,0.0%,0.00%
2295,2005,Qtr 2,April,14,0.0%,0.00%
2296,2005,Qtr 2,April,15,0.0%,0.00%
2297,2005,Qtr 2,April,16,0.0%,0.00%
2298,2005,Qtr 2,April,17,0.0%,0.00%
2299,2005,Qtr 2,April,18,0.0%,0.00%
2300,2005,Qtr 2,April,19,0.0%,0.00%
2301,2005,Qtr 2,April,20,0.0%,0.00%
2302,2005,Qtr 2,April,21,0.0%,0.00%
2303,2005,Qtr 2,April,22,0.0%,0.00%
2304,2005,Qtr 2,April,23,0.0%,0.00%
2305,2005,Qtr 2,April,24,0.0%,0.00%
2306,2005,Qtr 2,April,25,0.0%,0.00%
2307,2005,Qtr 2,April,26,0.0%,0.00%
2308,2005,Qtr 2,April,27,0.0%,0.00%
2309,2005,Qtr 2,April,28,0.0%,0.00%
2310,2005,Qtr 2,April,29,0.0%,0.00%
2311,2005,Qtr 2,April,30,0.0%,0.00%
2312,2005,Qtr 2,May,1,0.0%,0.00%
2313,2005,Qtr 2,May,2,0.0%,0.00%
2314,2005,Qtr 2,May,3,0.0%,0.00%
2315,2005,Qtr 2,May,4,0.0%,0.00%
2316,2005,Qtr 2,May,5,0.0%,0.00%
2317,2005,Qtr 2,May,6,0.0%,0.00%
2318,2005,Qtr 2,May,7,0.0%,0.00%
2319,2005,Qtr 2,May,8,0.0%,0.00%
2320,2005,Qtr 2,May,9,0.0%,0.00%
2321,2005,Qtr 2,May,10,0.0%,0.00%
2322,2005,Qtr 2,May,11,0.0%,0.00%
2323,2005,Qtr 2,May,12,0.0%,0.00%
2324,2005,Qtr 2,May,13,0.0%,0.00%
2325,2005,Qtr 2,May,14,0.0%,0.00%
2326,2005,Qtr 2,May,15,0.0%,0.00%
2327,2005,Qtr 2,May,16,0.0%,0.00%
2328,2005,Qtr 2,May,17,0.0%,0.00%
2329,2005,Qtr 2,May,18,0.0%,0.00%
2330,2005,Qtr 2,May,19,0.0%,0.00%
2331,2005,Qtr 2,May,20,0.0%,0.00%
2332,2005,Qtr 2,May,21,0.0%,0.00%
2333,2005,Qtr 2,May,22,0.0%,0.00%
2334,2005,Qtr 2,May,23,0.0%,0.00%
2335,2005,Qtr 2,May,24,0.0%,0.00%
2336,2005,Qtr 2,May,25,0.0%,0.00%
2337,2005,Qtr 2,May,26,0.0%,0.00%
2338,2005,Qtr 2,May,27,0.0%,0.00%
2339,2005,Qtr 2,May,28,0.0%,0.00%
2340,2005,Qtr 2,May,29,0.0%,0.00%
2341,2005,Qtr 2,May,30,0.0%,0.00%
2342,2005,Qtr 2,May,31,0.0%,0.00%
2343,2005,Qtr 2,June,1,0.0%,0.00%
2344,2005,Qtr 2,June,2,0.0%,0.00%
2345,2005,Qtr 2,June,3,0.0%,0.00%
2346,2005,Qtr 2,June,4,0.0%,0.00%
2347,2005,Qtr 2,June,5,0.0%,0.00%
2348,2005,Qtr 2,June,6,0.0%,0.00%
2349,2005,Qtr 2,June,7,0.0%,0.00%
2350,2005,Qtr 2,June,8,0.0%,0.00%
2351,2005,Qtr 2,June,9,0.0%,0.00%
2352,2005,Qtr 2,June,10,0.0%,0.00%
2353,2005,Qtr 2,June,11,0.0%,0.00%
2354,2005,Qtr 2,June,12,0.0%,0.00%
2355,2005,Qtr 2,June,13,0.0%,0.00%
2356,2005,Qtr 2,June,14,0.0%,0.00%
2357,2005,Qtr 2,June,15,0.0%,0.00%
2358,2005,Qtr 2,June,16,0.0%,0.00%
2359,2005,Qtr 2,June,17,0.0%,0.00%
2360,2005,Qtr 2,June,18,0.0%,0.00%
2361,2005,Qtr 2,June,19,0.0%,0.00%
2362,2005,Qtr 2,June,20,0.0%,0.00%
2363,2005,Qtr 2,June,21,0.0%,0.00%
2364,2005,Qtr 2,June,22,0.0%,0.00%
2365,2005,Qtr 2,June,23,0.0%,0.00%
2366,2005,Qtr 2,June,24,0.0%,0.00%
2367,2005,Qtr 2,June,25,0.0%,0.00%
2368,2005,Qtr 2,June,26,0.0%,0.00%
2369,2005,Qtr 2,June,27,0.0%,0.00%
2370,2005,Qtr 2,June,28,0.0%,0.00%
2371,2005,Qtr 2,June,29,0.0%,0.00%
2372,2005,Qtr 2,June,30,0.0%,0.00%
2373,2005,Qtr 3,July,1,0.0%,0.00%
2374,2005,Qtr 3,July,2,0.0%,0.00%
2375,2005,Qtr 3,July,3,0.0%,0.00%
2376,2005,Qtr 3,July,4,0.0%,0.00%
2377,2005,Qtr 3,July,5,0.0%,0.00%
2378,2005,Qtr 3,July,6,0.0%,0.00%
2379,2005,Qtr 3,July,7,0.0%,0.00%
2380,2005,Qtr 3,July,8,0.0%,0.00%
2381,2005,Qtr 3,July,9,0.0%,0.00%
2382,2005,Qtr 3,July,10,0.0%,0.00%
2383,2005,Qtr 3,July,11,0.0%,0.00%
2384,2005,Qtr 3,July,12,0.0%,0.00%
2385,2005,Qtr 3,July,13,0.0%,0.00%
2386,2005,Qtr 3,July,14,0.0%,0.00%
2387,2005,Qtr 3,July,15,0.0%,0.00%
2388,2005,Qtr 3,July,16,0.0%,0.00%
2389,2005,Qtr 3,July,17,0.0%,0.00%
2390,2005,Qtr 3,July,18,0.0%,0.00%
2391,2005,Qtr 3,July,19,0.0%,0.00%
2392,2005,Qtr 3,July,20,0.0%,0.00%
2393,2005,Qtr 3,July,21,0.0%,0.00%
2394,2005,Qtr 3,July,22,0.0%,0.00%
2395,2005,Qtr 3,July,23,0.0%,0.00%
2396,2005,Qtr 3,July,24,0.0%,0.00%
2397,2005,Qtr 3,July,25,0.0%,0.00%
2398,2005,Qtr 3,July,26,0.0%,0.00%
2399,2005,Qtr 3,July,27,0.0%,0.00%
2400,2005,Qtr 3,July,28,0.0%,0.00%
2401,2005,Qtr 3,July,29,0.0%,0.00%
2402,2005,Qtr 3,July,30,0.0%,0.00%
2403,2005,Qtr 3,July,31,0.0%,0.00%
2404,2005,Qtr 3,August,1,0.0%,0.00%
2405,2005,Qtr 3,August,2,0.0%,0.00%
2406,2005,Qtr 3,August,3,0.0%,0.00%
2407,2005,Qtr 3,August,4,0.0%,0.00%
2408,2005,Qtr 3,August,5,0.0%,0.00%
2409,2005,Qtr 3,August,6,0.0%,0.00%
2410,2005,Qtr 3,August,7,0.0%,0.00%
2411,2005,Qtr 3,August,8,0.0%,0.00%
2412,2005,Qtr 3,August,9,0.0%,0.00%
2413,2005,Qtr 3,August,10,0.0%,0.00%
2414,2005,Qtr 3,August,11,0.0%,0.00%
2415,2005,Qtr 3,August,12,0.0%,0.00%
2416,2005,Qtr 3,August,13,0.0%,0.00%
2417,2005,Qtr 3,August,14,0.0%,0.00%
2418,2005,Qtr 3,August,15,0.0%,0.00%
2419,2005,Qtr 3,August,16,0.0%,0.00%
2420,2005,Qtr 3,August,17,0.0%,0.00%
2421,2005,Qtr 3,August,18,0.0%,0.00%
2422,2005,Qtr 3,August,19,0.0%,0.00%
2423,2005,Qtr 3,August,20,0.0%,0.00%
2424,2005,Qtr 3,August,21,0.0%,0.00%
2425,2005,Qtr 3,August,22,0.0%,0.00%
2426,2005,Qtr 3,August,23,0.0%,0.00%
2427,2005,Qtr 3,August,24,0.0%,0.00%
2428,2005,Qtr 3,August,25,0.0%,0.00%
2429,2005,Qtr 3,August,26,0.0%,0.00%
2430,2005,Qtr 3,August,27,0.0%,0.00%
2431,2005,Qtr 3,August,28,0.0%,0.00%
2432,2005,Qtr 3,August,29,0.0%,0.00%
2433,2005,Qtr 3,August,30,0.0%,0.00%
2434,2005,Qtr 3,August,31,0.0%,0.00%
2435,2005,Qtr 3,September,1,0.0%,0.00%
2436,2005,Qtr 3,September,2,0.0%,0.00%
2437,2005,Qtr 3,September,3,0.0%,0.00%
2438,2005,Qtr 3,September,4,0.0%,0.00%
2439,2005,Qtr 3,September,5,0.0%,0.00%
2440,2005,Qtr 3,September,6,0.0%,0.00%
2441,2005,Qtr 3,September,7,0.0%,0.00%
2442,2005,Qtr 3,September,8,0.0%,0.00%
2443,2005,Qtr 3,September,9,0.0%,0.00%
2444,2005,Qtr 3,September,10,0.0%,0.00%
2445,2005,Qtr 3,September,11,0.0%,0.00%
2446,2005,Qtr 3,September,12,0.0%,0.00%
2447,2005,Qtr 3,September,13,0.0%,0.00%
2448,2005,Qtr 3,September,14,0.0%,0.00%
2449,2005,Qtr 3,September,15,0.0%,0.00%
2450,2005,Qtr 3,September,16,0.0%,0.00%
2451,2005,Qtr 3,September,17,0.0%,0.00%
2452,2005,Qtr 3,September,18,0.0%,0.00%
2453,2005,Qtr 3,September,19,0.0%,0.00%
2454,2005,Qtr 3,September,20,0.0%,0.00%
2455,2005,Qtr 3,September,21,0.0%,0.00%
2456,2005,Qtr 3,September,22,0.0%,0.00%
2457,2005,Qtr 3,September,23,0.0%,0.00%
2458,2005,Qtr 3,September,24,0.0%,0.00%
2459,2005,Qtr 3,September,25,0.0%,0.00%
2460,2005,Qtr 3,September,26,0.0%,0.00%
2461,2005,Qtr 3,September,27,0.0%,0.00%
2462,2005,Qtr 3,September,28,0.0%,0.00%
2463,2005,Qtr 3,September,29,0.0%,0.00%
2464,2005,Qtr 3,September,30,0.0%,0.00%
2465,2005,Qtr 4,October,1,0.0%,0.00%
2466,2005,Qtr 4,October,2,0.0%,0.00%
2467,2005,Qtr 4,October,3,0.0%,0.00%
2468,2005,Qtr 4,October,4,0.0%,0.00%
2469,2005,Qtr 4,October,5,0.0%,0.00%
2470,2005,Qtr 4,October,6,0.0%,0.00%
2471,2005,Qtr 4,October,7,0.0%,0.00%
2472,2005,Qtr 4,October,8,0.0%,0.00%
2473,2005,Qtr 4,October,9,0.0%,0.00%
2474,2005,Qtr 4,October,10,0.0%,0.00%
2475,2005,Qtr 4,October,11,0.0%,0.00%
2476,2005,Qtr 4,October,12,0.0%,0.00%
2477,2005,Qtr 4,October,13,0.0%,0.00%
2478,2005,Qtr 4,October,14,0.0%,0.00%
2479,2005,Qtr 4,October,15,0.0%,0.00%
2480,2005,Qtr 4,October,16,0.0%,0.00%
2481,2005,Qtr 4,October,17,0.0%,0.00%
2482,2005,Qtr 4,October,18,0.0%,0.00%
2483,2005,Qtr 4,October,19,0.0%,0.00%
2484,2005,Qtr 4,October,20,0.0%,0.00%
2485,2005,Qtr 4,October,21,0.0%,0.00%
2486,2005,Qtr 4,October,22,0.0%,0.00%
2487,2005,Qtr 4,October,23,0.0%,0.00%
2488,2005,Qtr 4,October,24,0.0%,0.00%
2489,2005,Qtr 4,October,25,0.0%,0.00%
2490,2005,Qtr 4,October,26,0.0%,0.00%
2491,2005,Qtr 4,October,27,0.0%,0.00%
2492,2005,Qtr 4,October,28,0.0%,0.00%
2493,2005,Qtr 4,October,29,0.0%,0.00%
2494,2005,Qtr 4,October,30,0.0%,0.00%
2495,2005,Qtr 4,October,31,0.0%,0.00%
2496,2005,Qtr 4,November,1,0.0%,0.00%
2497,2005,Qtr 4,November,2,0.0%,0.00%
2498,2005,Qtr 4,November,3,0.0%,0.00%
2499,2005,Qtr 4,November,4,0.0%,0.00%
2500,2005,Qtr 4,November,5,0.0%,0.00%
2501,2005,Qtr 4,November,6,0.0%,0.00%
2502,2005,Qtr 4,November,7,0.0%,0.00%
2503,2005,Qtr 4,November,8,0.0%,0.00%
2504,2005,Qtr 4,November,9,0.0%,0.00%
2505,2005,Qtr 4,November,10,0.0%,0.00%
2506,2005,Qtr 4,November,11,0.0%,0.00%
2507,2005,Qtr 4,November,12,0.0%,0.00%
2508,2005,Qtr 4,November,13,0.0%,0.00%
2509,2005,Qtr 4,November,14,0.0%,0.00%
2510,2005,Qtr 4,November,15,0.0%,0.00%
2511,2005,Qtr 4,November,16,0.0%,0.00%
2512,2005,Qtr 4,November,17,0.0%,0.00%
2513,2005,Qtr 4,November,18,0.0%,0.00%
2514,2005,Qtr 4,November,19,0.0%,0.00%
2515,2005,Qtr 4,November,20,0.0%,0.00%
2516,2005,Qtr 4,November,21,0.0%,0.00%
2517,2005,Qtr 4,November,22,0.0%,0.00%
2518,2005,Qtr 4,November,23,0.0%,0.00%
2519,2005,Qtr 4,November,24,0.0%,0.00%
2520,2005,Qtr 4,November,25,0.0%,0.00%
2521,2005,Qtr 4,November,26,0.0%,0.00%
2522,2005,Qtr 4,November,27,0.0%,0.00%
2523,2005,Qtr 4,November,28,0.0%,0.00%
2524,2005,Qtr 4,November,29,0.0%,0.00%
2525,2005,Qtr 4,November,30,0.0%,0.00%
2526,2005,Qtr 4,December,1,0.0%,0.00%
2527,2005,Qtr 4,December,2,0.0%,0.00%
2528,2005,Qtr 4,December,3,0.0%,0.00%
2529,2005,Qtr 4,December,4,0.0%,0.00%
2530,2005,Qtr 4,December,5,0.0%,0.00%
2531,2005,Qtr 4,December,6,0.0%,0.00%
2532,2005,Qtr 4,December,7,0.0%,0.00%
2533,2005,Qtr 4,December,8,0.0%,0.00%
2534,2005,Qtr 4,December,9,0.0%,0.00%
2535,2005,Qtr 4,December,10,0.0%,0.00%
2536,2005,Qtr 4,December,11,0.0%,0.00%
2537,2005,Qtr 4,December,12,0.0%,0.00%
2538,2005,Qtr 4,December,13,0.0%,0.00%
2539,2005,Qtr 4,December,14,0.0%,0.00%
2540,2005,Qtr 4,December,15,0.0%,0.00%
2541,2005,Qtr 4,December,16,0.0%,0.00%
2542,2005,Qtr 4,December,17,0.0%,0.00%
2543,2005,Qtr 4,December,18,0.0%,0.00%
2544,2005,Qtr 4,December,19,0.0%,0.00%
2545,2005,Qtr 4,December,20,0.0%,0.00%
2546,2005,Qtr 4,December,21,0.0%,0.00%
2547,2005,Qtr 4,December,22,0.0%,0.00%
2548,2005,Qtr 4,December,23,0.0%,0.00%
2549,2005,Qtr 4,December,24,0.0%,0.00%
2550,2005,Qtr 4,December,25,0.0%,0.00%
2551,2005,Qtr 4,December,26,0.0%,0.00%
2552,2005,Qtr 4,December,27,0.0%,0.00%
2553,2005,Qtr 4,December,28,0.0%,0.00%
2554,2005,Qtr 4,December,29,0.0%,0.00%
2555,2005,Qtr 4,December,30,0.0%,0.00%
2556,2005,Qtr 4,December,31,0.0%,0.00%
2557,2006,Qtr 1,January,1,0.0%,0.00%
2558,2006,Qtr 1,January,2,0.0%,0.00%
2559,2006,Qtr 1,January,3,0.0%,0.00%
2560,2006,Qtr 1,January,4,0.0%,0.00%
2561,2006,Qtr 1,January,5,0.0%,0.00%
2562,2006,Qtr 1,January,6,0.0%,0.00%
2563,2006,Qtr 1,January,7,0.0%,0.00%
2564,2006,Qtr 1,January,8,0.0%,0.00%
2565,2006,Qtr 1,January,9,0.0%,0.00%
2566,2006,Qtr 1,January,10,0.0%,0.00%
2567,2006,Qtr 1,January,11,0.0%,0.00%
2568,2006,Qtr 1,January,12,0.0%,0.00%
2569,2006,Qtr 1,January,13,0.0%,0.00%
2570,2006,Qtr 1,January,14,0.0%,0.00%
2571,2006,Qtr 1,January,15,0.0%,0.00%
2572,2006,Qtr 1,January,16,0.0%,0.00%
2573,2006,Qtr 1,January,17,0.0%,0.00%
2574,2006,Qtr 1,January,18,0.0%,0.00%
2575,2006,Qtr 1,January,19,0.0%,0.00%
2576,2006,Qtr 1,January,20,0.0%,0.00%
2577,2006,Qtr 1,January,21,0.0%,0.00%
2578,2006,Qtr 1,January,22,0.0%,0.00%
2579,2006,Qtr 1,January,23,0.0%,0.00%
2580,2006,Qtr 1,January,24,0.0%,0.00%
2581,2006,Qtr 1,January,25,0.0%,0.00%
2582,2006,Qtr 1,January,26,0.0%,0.00%
2583,2006,Qtr 1,January,27,0.0%,0.00%
2584,2006,Qtr 1,January,28,0.0%,0.00%
2585,2006,Qtr 1,January,29,0.0%,0.00%
2586,2006,Qtr 1,January,30,0.0%,0.00%
2587,2006,Qtr 1,January,31,0.0%,0.00%
2588,2006,Qtr 1,February,1,0.0%,0.00%
2589,2006,Qtr 1,February,2,0.0%,0.00%
2590,2006,Qtr 1,February,3,0.0%,0.00%
2591,2006,Qtr 1,February,4,0.0%,0.00%
2592,2006,Qtr 1,February,5,0.0%,0.00%
2593,2006,Qtr 1,February,6,0.0%,0.00%
2594,2006,Qtr 1,February,7,0.0%,0.00%
2595,2006,Qtr 1,February,8,0.0%,0.00%
2596,2006,Qtr 1,February,9,0.0%,0.00%
2597,2006,Qtr 1,February,10,0.0%,0.00%
2598,2006,Qtr 1,February,11,0.0%,0.00%
2599,2006,Qtr 1,February,12,0.0%,0.00%
2600,2006,Qtr 1,February,13,0.0%,0.00%
2601,2006,Qtr 1,February,14,0.0%,0.00%
2602,2006,Qtr 1,February,15,0.0%,0.00%
2603,2006,Qtr 1,February,16,0.0%,0.00%
2604,2006,Qtr 1,February,17,0.0%,0.00%
2605,2006,Qtr 1,February,18,0.0%,0.00%
2606,2006,Qtr 1,February,19,0.0%,0.00%
2607,2006,Qtr 1,February,20,0.0%,0.00%
2608,2006,Qtr 1,February,21,0.0%,0.00%
2609,2006,Qtr 1,February,22,0.0%,0.00%
2610,2006,Qtr 1,February,23,0.0%,0.00%
2611,2006,Qtr 1,February,24,0.0%,0.00%
2612,2006,Qtr 1,February,25,0.0%,0.00%
2613,2006,Qtr 1,February,26,0.0%,0.00%
2614,2006,Qtr 1,February,27,0.0%,0.00%
2615,2006,Qtr 1,February,28,0.0%,0.00%
2616,2006,Qtr 1,March,1,0.0%,0.00%
2617,2006,Qtr 1,March,2,0.0%,0.00%
2618,2006,Qtr 1,March,3,0.0%,0.00%
2619,2006,Qtr 1,March,4,0.0%,0.00%
2620,2006,Qtr 1,March,5,0.0%,0.00%
2621,2006,Qtr 1,March,6,0.0%,0.00%
2622,2006,Qtr 1,March,7,0.0%,0.00%
2623,2006,Qtr 1,March,8,0.0%,0.00%
2624,2006,Qtr 1,March,9,0.0%,0.00%
2625,2006,Qtr 1,March,10,0.0%,0.00%
2626,2006,Qtr 1,March,11,0.0%,0.00%
2627,2006,Qtr 1,March,12,0.0%,0.00%
2628,2006,Qtr 1,March,13,0.0%,0.00%
2629,2006,Qtr 1,March,14,0.0%,0.00%
2630,2006,Qtr 1,March,15,0.0%,0.00%
2631,2006,Qtr 1,March,16,0.0%,0.00%
2632,2006,Qtr 1,March,17,0.0%,0.00%
2633,2006,Qtr 1,March,18,0.0%,0.00%
2634,2006,Qtr 1,March,19,0.0%,0.00%
2635,2006,Qtr 1,March,20,0.0%,0.00%
2636,2006,Qtr 1,March,21,0.0%,0.00%
2637,2006,Qtr 1,March,22,0.0%,0.00%
2638,2006,Qtr 1,March,23,0.0%,0.00%
2639,2006,Qtr 1,March,24,0.0%,0.00%
2640,2006,Qtr 1,March,25,0.0%,0.00%
2641,2006,Qtr 1,March,26,0.0%,0.00%
2642,2006,Qtr 1,March,27,0.0%,0.00%
2643,2006,Qtr 1,March,28,0.0%,0.00%
2644,2006,Qtr 1,March,29,0.0%,0.00%
2645,2006,Qtr 1,March,30,0.0%,0.00%
2646,2006,Qtr 1,March,31,0.0%,0.00%
2647,2006,Qtr 2,April,1,0.0%,0.00%
2648,2006,Qtr 2,April,2,0.0%,0.00%
2649,2006,Qtr 2,April,3,0.0%,0.00%
2650,2006,Qtr 2,April,4,0.0%,0.00%
2651,2006,Qtr 2,April,5,0.0%,0.00%
2652,2006,Qtr 2,April,6,0.0%,0.00%
2653,2006,Qtr 2,April,7,0.0%,0.00%
2654,2006,Qtr 2,April,8,0.0%,0.00%
2655,2006,Qtr 2,April,9,0.0%,0.00%
2656,2006,Qtr 2,April,10,0.0%,0.00%
2657,2006,Qtr 2,April,11,0.0%,0.00%
2658,2006,Qtr 2,April,12,0.0%,0.00%
2659,2006,Qtr 2,April,13,0.0%,0.00%
2660,2006,Qtr 2,April,14,0.0%,0.00%
2661,2006,Qtr 2,April,15,0.0%,0.00%
2662,2006,Qtr 2,April,16,0.0%,0.00%
2663,2006,Qtr 2,April,17,0.0%,0.00%
2664,2006,Qtr 2,April,18,0.0%,0.00%
2665,2006,Qtr 2,April,19,0.0%,0.00%
2666,2006,Qtr 2,April,20,0.0%,0.00%
2667,2006,Qtr 2,April,21,0.0%,0.00%
2668,2006,Qtr 2,April,22,0.0%,0.00%
2669,2006,Qtr 2,April,23,0.0%,0.00%
2670,2006,Qtr 2,April,24,0.0%,0.00%
2671,2006,Qtr 2,April,25,0.0%,0.00%
2672,2006,Qtr 2,April,26,0.0%,0.00%
2673,2006,Qtr 2,April,27,0.0%,0.00%
2674,2006,Qtr 2,April,28,0.0%,0.00%
2675,2006,Qtr 2,April,29,0.0%,0.00%
2676,2006,Qtr 2,April,30,0.0%,0.00%
2677,2006,Qtr 2,May,1,0.0%,0.00%
2678,2006,Qtr 2,May,2,0.0%,0.00%
2679,2006,Qtr 2,May,3,0.0%,0.00%
2680,2006,Qtr 2,May,4,0.0%,0.00%
2681,2006,Qtr 2,May,5,0.0%,0.00%
2682,2006,Qtr 2,May,6,0.0%,0.00%
2683,2006,Qtr 2,May,7,0.0%,0.00%
2684,2006,Qtr 2,May,8,0.0%,0.00%
2685,2006,Qtr 2,May,9,0.0%,0.00%
2686,2006,Qtr 2,May,10,0.0%,0.00%
2687,2006,Qtr 2,May,11,0.0%,0.00%
2688,2006,Qtr 2,May,12,0.0%,0.00%
2689,2006,Qtr 2,May,13,0.0%,0.00%
2690,2006,Qtr 2,May,14,0.0%,0.00%
2691,2006,Qtr 2,May,15,0.0%,0.00%
2692,2006,Qtr 2,May,16,0.0%,0.00%
2693,2006,Qtr 2,May,17,0.0%,0.00%
2694,2006,Qtr 2,May,18,0.0%,0.00%
2695,2006,Qtr 2,May,19,0.0%,0.00%
2696,2006,Qtr 2,May,20,0.0%,0.00%
2697,2006,Qtr 2,May,21,0.0%,0.00%
2698,2006,Qtr 2,May,22,0.0%,0.00%
2699,2006,Qtr 2,May,23,0.0%,0.00%
2700,2006,Qtr 2,May,24,0.0%,0.00%
2701,2006,Qtr 2,May,25,0.0%,0.00%
2702,2006,Qtr 2,May,26,0.0%,0.00%
2703,2006,Qtr 2,May,27,0.0%,0.00%
2704,2006,Qtr 2,May,28,0.0%,0.00%
2705,2006,Qtr 2,May,29,0.0%,0.00%
2706,2006,Qtr 2,May,30,0.0%,0.00%
2707,2006,Qtr 2,May,31,0.0%,0.00%
